时间,车辆编号,往行1/复行0,站点号,前门0/后门1,上车人数,下车人数
2018/11/1 8:06,4927,0,2,1,0,0
2018/11/1 8:06,4926,1,22,1,0,23
2018/11/1 8:07,4913,1,13,0,7,0
2018/11/1 8:07,4909,0,13,0,3,0
2018/11/1 8:07,4913,1,13,1,0,12
2018/11/1 8:07,4909,0,13,1,0,4
2018/11/1 8:07,4917,1,13,0,1,1
2018/11/1 8:07,4917,1,13,1,1,13
2018/11/1 8:07,4930,1,7,0,4,2
2018/11/1 8:07,4930,1,7,1,0,19
2018/11/1 8:07,4922,0,5,0,0,0
2018/11/1 8:07,4924,0,5,0,4,0
2018/11/1 8:07,4935,1,23,0,0,0
2018/11/1 8:07,4924,0,5,1,0,2
2018/11/1 8:07,4934,0,21,0,0,0
2018/11/1 8:07,4934,0,21,1,0,0
2018/11/1 8:07,4935,1,23,1,1,11
2018/11/1 8:07,4922,0,5,1,0,0
2018/11/1 8:07,4918,1,2,0,6,0
2018/11/1 8:07,4918,1,2,1,0,0
2018/11/1 8:08,4914,1,1,0,6,1
2018/11/1 8:08,4914,1,1,1,0,2
2018/11/1 8:08,4913,1,14,0,3,1
2018/11/1 8:08,4913,1,14,1,0,2
2018/11/1 8:08,4923,0,20,0,0,0
2018/11/1 8:08,4923,0,20,1,0,0
2018/11/1 8:08,4933,0,8,0,10,1
2018/11/1 8:08,4933,0,8,1,0,1
2018/11/1 8:08,4917,1,14,0,2,0
2018/11/1 8:08,4928,1,8,0,4,0
2018/11/1 8:08,4917,1,14,1,0,1
2018/11/1 8:08,4924,0,6,0,1,0
2018/11/1 8:08,4909,0,14,0,3,0
2018/11/1 8:08,4916,1,4,0,13,1
2018/11/1 8:08,4916,1,4,1,0,1
2018/11/1 8:08,4909,0,14,1,0,14
2018/11/1 8:08,4937,0,16,0,0,0
2018/11/1 8:08,4937,0,16,1,0,10
2018/11/1 8:09,4912,0,10,0,11,0
2018/11/1 8:09,4922,0,6,0,1,0
2018/11/1 8:09,4912,0,10,1,1,2
2018/11/1 8:09,4926,1,23,0,0,0
2018/11/1 8:09,4926,1,23,1,0,5
2018/11/1 8:09,4929,1,17,0,1,0
2018/11/1 8:09,4929,1,17,1,0,0
2018/11/1 8:09,4913,1,15,0,4,0
2018/11/1 8:09,4913,1,15,1,0,7
2018/11/1 8:09,4910,1,7,0,9,0
2018/11/1 8:09,4910,1,7,1,1,18
2018/11/1 8:09,4923,0,21,0,0,0
2018/11/1 8:09,4914,1,2,0,0,0
2018/11/1 8:09,4930,1,8,0,0,0
2018/11/1 8:09,4930,1,8,1,0,6
2018/11/1 8:09,4923,0,21,1,0,3
2018/11/1 8:09,4914,1,2,1,0,0
2018/11/1 8:09,4918,1,3,0,16,1
2018/11/1 8:09,4918,1,3,1,0,1
2018/11/1 8:09,4937,0,17,0,0,0
2018/11/1 8:09,4917,1,15,0,1,0
2018/11/1 8:09,4917,1,15,1,0,1
2018/11/1 8:09,4927,0,3,0,8,0
2018/11/1 8:10,4937,0,17,1,0,10
2018/11/1 8:10,4927,0,3,1,0,0
2018/11/1 8:10,4934,0,22,0,2,0
2018/11/1 8:10,4912,0,11,0,4,1
2018/11/1 8:10,4912,0,11,1,1,1
2018/11/1 8:10,4934,0,22,1,0,0
2018/11/1 8:10,4936,0,1,0,15,2
2018/11/1 8:10,4933,0,9,0,11,1
2018/11/1 8:10,4936,0,1,1,0,3
2018/11/1 8:10,4933,0,9,1,0,3
2018/11/1 8:10,4924,0,7,0,8,0
2018/11/1 8:10,4922,0,7,0,2,0
2018/11/1 8:11,4922,0,7,1,0,0
2018/11/1 8:11,4913,1,16,0,4,1
2018/11/1 8:11,4913,1,16,1,0,6
2018/11/1 8:11,4909,0,15,0,8,0
2018/11/1 8:11,4914,1,12,0,5,1
2018/11/1 8:11,4914,1,12,1,3,6
2018/11/1 8:11,4928,1,18,0,4,0
2018/11/1 8:11,4909,0,15,1,0,13
2018/11/1 8:11,4928,1,18,1,0,5
2018/11/1 8:11,4935,0,1,0,1,1
2018/11/1 8:11,4935,0,1,1,0,11
2018/11/1 8:11,4927,0,4,0,8,0
2018/11/1 8:11,4927,0,4,1,0,7
2018/11/1 8:11,4930,1,9,0,1,0
2018/11/1 8:11,4910,1,8,0,5,0
2018/11/1 8:11,4910,1,8,1,1,2
2018/11/1 8:11,4936,0,2,0,11,0
2018/11/1 8:11,4936,0,2,1,0,0
2018/11/1 8:11,4934,0,23,0,0,0
2018/11/1 8:11,4934,0,23,1,0,0
2018/11/1 8:12,4923,0,22,0,0,0
2018/11/1 8:12,4923,0,22,1,0,7
2018/11/1 8:12,4916,1,5,0,1,0
2018/11/1 8:12,4916,1,5,1,1,6
2018/11/1 8:12,4929,1,18,0,0,0
2018/11/1 8:12,4929,1,18,1,0,0
2018/11/1 8:12,4935,0,1,0,0,1
2018/11/1 8:12,4919,1,1,0,43,0
2018/11/1 8:12,4919,1,1,1,0,0
2018/11/1 8:12,4918,1,4,0,7,1
2018/11/1 8:12,4918,1,4,1,0,0
2018/11/1 8:12,4937,0,18,0,0,0
2018/11/1 8:12,4937,0,18,1,0,25
2018/11/1 8:12,4912,0,12,0,9,0
2018/11/1 8:12,4912,0,12,1,0,6
2018/11/1 8:12,4916,1,6,0,0,0
2018/11/1 8:12,4916,1,6,1,0,0
2018/11/1 8:12,4927,0,5,0,1,0
2018/11/1 8:12,4927,0,5,1,0,5
2018/11/1 8:12,4935,0,1,0,0,0
2018/11/1 8:12,4935,0,1,1,0,0
2018/11/1 8:12,4917,1,16,0,1,0
2018/11/1 8:12,4917,1,16,1,0,3
2018/11/1 8:13,4910,1,9,0,3,0
2018/11/1 8:13,4910,1,9,1,0,7
2018/11/1 8:13,4935,0,1,0,0,0
2018/11/1 8:13,4935,0,1,1,0,0
2018/11/1 8:13,4924,0,8,0,11,0
2018/11/1 8:13,4914,1,13,0,1,1
2018/11/1 8:13,4914,1,13,1,5,8
2018/11/1 8:13,4924,0,8,1,0,1
2018/11/1 8:13,4930,1,10,0,2,0
2018/11/1 8:13,4933,0,10,0,5,1
2018/11/1 8:13,4923,0,23,0,0,0
2018/11/1 8:13,4933,0,10,1,0,2
2018/11/1 8:13,4923,0,23,1,0,0
2018/11/1 8:13,4922,0,8,0,7,0
2018/11/1 8:13,4928,1,19,0,2,1
2018/11/1 8:13,4922,0,8,1,0,0
2018/11/1 8:13,4937,0,19,0,0,0
2018/11/1 8:13,4928,1,19,1,0,1
2018/11/1 8:13,4937,0,19,1,0,2
2018/11/1 8:13,4935,0,1,0,0,0
2018/11/1 8:13,4913,1,17,0,6,0
2018/11/1 8:13,4909,0,16,0,4,0
2018/11/1 8:13,4935,0,1,1,0,0
2018/11/1 8:13,4913,1,17,1,0,0
2018/11/1 8:13,4909,0,16,1,0,5
2018/11/1 8:14,4936,0,3,0,3,0
2018/11/1 8:14,4936,0,3,1,0,0
2018/11/1 8:14,4929,1,19,0,0,0
2018/11/1 8:14,4927,0,6,0,0,0
2018/11/1 8:14,4927,0,6,1,0,1
2018/11/1 8:14,4910,1,10,0,2,0
2018/11/1 8:14,4935,0,1,0,0,0
2018/11/1 8:14,4910,1,10,1,0,15
2018/11/1 8:14,4935,0,1,1,0,0
2018/11/1 8:14,4914,1,14,0,3,0
2018/11/1 8:14,4914,1,14,1,0,0
2018/11/1 8:14,4917,1,17,0,1,0
2018/11/1 8:14,4923,0,0,0,0,0
2018/11/1 8:14,4923,0,0,1,0,3
2018/11/1 8:14,4917,1,17,1,0,3
2018/11/1 8:14,4919,1,2,0,8,0
2018/11/1 8:14,4919,1,2,1,0,0
2018/11/1 8:14,4918,1,5,0,0,0
2018/11/1 8:14,4918,1,5,1,2,8
2018/11/1 8:14,4937,0,20,0,0,0
2018/11/1 8:14,4937,0,20,1,0,0
2018/11/1 8:14,4909,0,17,0,1,0
2018/11/1 8:14,4909,0,17,1,0,9
2018/11/1 8:14,4935,0,1,0,0,0
2018/11/1 8:14,4935,0,1,1,0,0
2018/11/1 8:14,4933,0,11,0,0,0
2018/11/1 8:14,4933,0,11,1,0,0
2018/11/1 8:15,4923,1,1,0,0,0
2018/11/1 8:15,4923,1,1,1,0,0
2018/11/1 8:15,4921,0,1,0,8,0
2018/11/1 8:15,4921,0,1,1,0,0
2018/11/1 8:15,4918,1,6,0,1,0
2018/11/1 8:15,4918,1,6,1,0,0
2018/11/1 8:15,4924,0,9,0,12,1
2018/11/1 8:15,4935,0,1,0,0,0
2018/11/1 8:15,4924,0,9,1,0,2
2018/11/1 8:15,4935,0,1,1,0,0
2018/11/1 8:15,4914,1,15,0,0,0
2018/11/1 8:15,4922,0,9,0,4,0
2018/11/1 8:15,4928,1,20,0,0,0
2018/11/1 8:15,4923,1,1,0,0,0
2018/11/1 8:15,4914,1,15,1,0,2
2018/11/1 8:15,4922,0,9,1,0,1
2018/11/1 8:15,4928,1,20,1,0,8
2018/11/1 8:15,4930,1,11,0,0,0
2018/11/1 8:15,4930,1,11,1,0,23
2018/11/1 8:15,4937,0,21,0,0,0
2018/11/1 8:15,4937,0,21,1,0,1
2018/11/1 8:15,4935,0,1,0,1,0
2018/11/1 8:15,4912,0,13,0,6,0
2018/11/1 8:15,4923,1,1,0,0,0
2018/11/1 8:16,4912,0,13,1,1,3
2018/11/1 8:16,4928,1,21,0,0,0
2018/11/1 8:16,4913,1,18,0,1,0
2018/11/1 8:16,4929,1,20,0,0,0
2018/11/1 8:16,4929,1,20,1,0,0
2018/11/1 8:16,4936,0,4,0,9,0
2018/11/1 8:16,4936,0,4,1,0,2
2018/11/1 8:16,4935,0,1,0,3,0
2018/11/1 8:16,4935,0,1,1,0,0
2018/11/1 8:16,4910,1,11,0,5,0
2018/11/1 8:16,4910,1,11,1,0,22
2018/11/1 8:16,4927,0,7,0,4,1
2018/11/1 8:16,4927,0,7,1,0,2
2018/11/1 8:16,4923,1,1,0,0,1
2018/11/1 8:16,4917,1,18,0,1,0
2018/11/1 8:16,4933,0,12,0,4,0
2018/11/1 8:16,4933,0,12,1,0,2
2018/11/1 8:16,4917,1,18,1,0,3
2018/11/1 8:16,4921,0,2,1,0,0
2018/11/1 8:16,4930,1,12,0,4,1
2018/11/1 8:16,4930,1,12,1,0,14
2018/11/1 8:16,4929,1,21,0,0,0
2018/11/1 8:16,4929,1,21,1,0,0
2018/11/1 8:16,4923,1,1,0,1,1
2018/11/1 8:17,4923,1,1,1,0,0
2018/11/1 8:17,4916,1,7,0,2,0
2018/11/1 8:17,4916,1,7,1,0,6
2018/11/1 8:17,4909,0,18,0,6,0
2018/11/1 8:17,4926,0,1,0,2,5
2018/11/1 8:17,4926,0,1,1,0,1
2018/11/1 8:17,4919,1,3,0,19,1
2018/11/1 8:17,4919,1,3,1,1,3
2018/11/1 8:17,4936,0,5,0,1,0
2018/11/1 8:17,4936,0,5,1,0,0
2018/11/1 8:17,4912,0,14,0,3,1
2018/11/1 8:17,4912,0,14,1,1,15
2018/11/1 8:17,4926,0,1,0,0,0
2018/11/1 8:17,4926,0,1,1,0,0
2018/11/1 8:17,4914,1,16,0,2,1
2018/11/1 8:17,4914,1,16,1,0,3
2018/11/1 8:18,4937,0,22,0,0,0
2018/11/1 8:18,4924,0,10,0,2,0
2018/11/1 8:18,4937,0,22,1,0,11
2018/11/1 8:18,4924,0,10,1,0,0
2018/11/1 8:18,4911,1,1,0,26,0
2018/11/1 8:18,4926,0,1,0,0,0
2018/11/1 8:18,4922,0,10,0,3,0
2018/11/1 8:18,4911,1,1,1,0,0
2018/11/1 8:18,4913,1,19,0,0,0
2018/11/1 8:18,4913,1,19,1,0,8
2018/11/1 8:18,4926,0,1,1,0,0
2018/11/1 8:18,4910,1,12,0,0,0
2018/11/1 8:18,4910,1,12,1,0,4
2018/11/1 8:18,4909,0,19,0,5,0
2018/11/1 8:18,4909,0,19,1,0,20
2018/11/1 8:18,4917,1,19,0,0,0
2018/11/1 8:18,4917,1,19,1,0,1
2018/11/1 8:18,4936,0,6,0,0,0
2018/11/1 8:18,4936,0,6,1,0,0
2018/11/1 8:18,4926,0,1,0,0,0
2018/11/1 8:18,4926,0,1,1,0,0
2018/11/1 8:18,4927,0,8,0,16,0
2018/11/1 8:18,4927,0,8,1,0,1
2018/11/1 8:18,4918,1,7,0,4,0
2018/11/1 8:18,4918,1,7,1,0,15
2018/11/1 8:19,4909,0,20,0,0,0
2018/11/1 8:19,4930,1,13,0,4,0
2018/11/1 8:19,4930,1,13,1,0,14
2018/11/1 8:19,4924,0,11,0,3,0
2018/11/1 8:19,4922,0,11,0,1,0
2018/11/1 8:19,4926,0,1,0,0,0
2018/11/1 8:19,4913,1,20,0,1,0
2018/11/1 8:19,4928,1,22,0,2,0
2018/11/1 8:19,4922,0,11,1,0,1
2018/11/1 8:19,4913,1,20,1,0,3
2018/11/1 8:19,4935,0,1,0,4,0
2018/11/1 8:19,4916,1,8,0,3,0
2018/11/1 8:19,4916,1,8,1,0,6
2018/11/1 8:19,4935,0,1,1,0,0
2018/11/1 8:19,4928,1,22,1,0,18
2018/11/1 8:19,4921,0,3,0,11,0
2018/11/1 8:19,4921,0,3,1,0,0
2018/11/1 8:19,4933,0,13,0,3,0
2018/11/1 8:19,4933,0,13,1,0,2
2018/11/1 8:19,4937,0,23,0,0,0
2018/11/1 8:19,4937,0,23,1,0,0
2018/11/1 8:19,4929,1,22,0,0,0
2018/11/1 8:19,4929,1,22,1,0,0
2018/11/1 8:19,4926,0,1,0,0,0
2018/11/1 8:19,4919,1,4,0,1,0
2018/11/1 8:19,4919,1,4,1,3,3
2018/11/1 8:19,4912,0,15,0,2,0
2018/11/1 8:19,4909,0,21,0,0,0
2018/11/1 8:19,4912,0,15,1,0,12
2018/11/1 8:20,4930,1,14,0,1,0
2018/11/1 8:20,4926,0,1,0,0,0
2018/11/1 8:20,4926,0,1,1,0,0
2018/11/1 8:20,4910,1,13,0,5,1
2018/11/1 8:20,4913,1,21,0,0,0
2018/11/1 8:20,4913,1,21,1,0,0
2018/11/1 8:20,4910,1,13,1,1,10
2018/11/1 8:20,4917,1,20,0,3,1
2018/11/1 8:20,4917,1,20,1,0,5
2018/11/1 8:20,4911,1,2,0,17,0
2018/11/1 8:20,4926,0,1,0,1,1
2018/11/1 8:20,4926,0,1,1,0,0
2018/11/1 8:20,4914,1,17,0,0,0
2018/11/1 8:20,4914,1,17,1,0,1
2018/11/1 8:20,4917,1,21,0,0,0
2018/11/1 8:20,4924,0,12,0,4,0
2018/11/1 8:20,4924,0,12,1,0,8
2018/11/1 8:21,4917,1,21,1,0,0
2018/11/1 8:21,4935,0,2,0,6,0
2018/11/1 8:21,4935,0,2,1,0,0
2018/11/1 8:21,4921,0,4,0,6,0
2018/11/1 8:21,4921,0,4,1,0,3
2018/11/1 8:21,4918,1,8,0,5,0
2018/11/1 8:21,4930,1,15,0,1,0
2018/11/1 8:21,4926,0,1,0,5,0
2018/11/1 8:21,4930,1,15,1,0,1
2018/11/1 8:21,4926,0,1,1,0,0
2018/11/1 8:21,4936,0,7,0,9,0
2018/11/1 8:21,4928,1,23,0,0,0
2018/11/1 8:21,4910,1,14,0,3,0
2018/11/1 8:21,4936,0,7,1,0,2
2018/11/1 8:21,4928,1,23,1,1,13
2018/11/1 8:21,4910,1,14,1,0,3
2018/11/1 8:21,4933,0,14,0,1,0
2018/11/1 8:21,4933,0,14,1,0,12
2018/11/1 8:21,4916,1,9,0,6,1
2018/11/1 8:21,4916,1,9,1,0,5
2018/11/1 8:21,4926,0,1,0,0,0
2018/11/1 8:21,4919,1,5,0,7,0
2018/11/1 8:21,4926,0,1,1,0,0
2018/11/1 8:21,4919,1,5,1,3,7
2018/11/1 8:22,4909,0,22,0,1,0
2018/11/1 8:22,4912,0,16,0,2,1
2018/11/1 8:22,4927,0,9,0,13,1
2018/11/1 8:22,4912,0,16,1,1,11
2018/11/1 8:22,4927,0,9,1,0,3
2018/11/1 8:22,4922,0,12,0,2,1
2018/11/1 8:22,4921,0,5,0,1,0
2018/11/1 8:22,4922,0,12,1,0,4
2018/11/1 8:22,4921,0,5,1,0,0
2018/11/1 8:22,4929,1,23,0,0,0
2018/11/1 8:22,4919,1,6,0,0,0
2018/11/1 8:22,4919,1,6,1,1,1
2018/11/1 8:22,4918,1,9,0,2,0
2018/11/1 8:22,4918,1,9,1,0,8
2018/11/1 8:22,4910,1,15,0,1,0
2018/11/1 8:22,4910,1,15,1,0,2
2018/11/1 8:23,4912,0,17,0,4,0
2018/11/1 8:23,4912,0,17,1,0,9
2018/11/1 8:23,4913,1,22,0,2,0
2018/11/1 8:23,4913,1,22,1,0,22
2018/11/1 8:23,4914,1,18,0,0,0
2018/11/1 8:23,4914,1,18,1,1,2
2018/11/1 8:23,4926,0,1,0,1,0
2018/11/1 8:23,4926,0,1,1,0,0
2018/11/1 8:23,4921,0,6,0,1,0
2018/11/1 8:23,4921,0,6,1,0,0
2018/11/1 8:23,4936,0,8,0,20,0
2018/11/1 8:23,4936,0,8,1,0,2
2018/11/1 8:23,4911,1,3,0,28,0
2018/11/1 8:23,4909,0,23,0,0,0
2018/11/1 8:23,4909,0,23,1,0,20
2018/11/1 8:23,4935,0,3,0,3,0
2018/11/1 8:23,4935,0,3,1,1,1
2018/11/1 8:23,4930,1,16,0,2,0
2018/11/1 8:23,4930,1,16,1,1,7
2018/11/1 8:23,4924,0,13,0,1,0
2018/11/1 8:23,4924,0,13,1,0,2
2018/11/1 8:23,4922,0,13,0,3,0
2018/11/1 8:23,4933,0,15,0,5,0
2018/11/1 8:23,4933,0,15,1,0,9
2018/11/1 8:23,4922,0,13,1,0,1
2018/11/1 8:23,4916,1,10,0,5,1
2018/11/1 8:23,4917,1,22,0,0,0
2018/11/1 8:23,4916,1,10,1,0,22
2018/11/1 8:23,4917,1,22,1,0,17
2018/11/1 8:24,4918,1,10,0,2,1
2018/11/1 8:24,4918,1,10,1,0,11
2018/11/1 8:24,4928,0,1,0,1,0
2018/11/1 8:24,4928,0,1,1,1,12
2018/11/1 8:24,4909,1,1,0,0,0
2018/11/1 8:24,4909,1,1,1,0,5
2018/11/1 8:24,4913,1,23,0,0,0
2018/11/1 8:24,4926,0,2,0,8,2
2018/11/1 8:24,4913,1,23,1,0,7
2018/11/1 8:24,4928,0,1,0,3,0
2018/11/1 8:24,4928,0,1,1,0,0
2018/11/1 8:24,4909,1,1,0,0,0
2018/11/1 8:24,4938,1,11,0,98,8
2018/11/1 8:24,4938,1,11,1,4,72
2018/11/1 8:24,4912,0,18,0,3,0
2018/11/1 8:25,4936,0,9,0,6,0
2018/11/1 8:25,4936,0,9,1,0,2
2018/11/1 8:25,4912,0,18,1,0,11
2018/11/1 8:25,4927,0,10,0,14,0
2018/11/1 8:25,4927,0,10,1,0,1
2018/11/1 8:25,4911,1,4,0,0,0
2018/11/1 8:25,4928,0,1,0,1,1
2018/11/1 8:25,4911,1,4,1,0,2
2018/11/1 8:25,4928,0,1,1,0,0
2018/11/1 8:25,4909,1,1,0,0,0
2018/11/1 8:25,4909,1,1,1,0,0
2018/11/1 8:25,4924,0,14,0,1,1
2018/11/1 8:25,4914,1,19,0,0,0
2018/11/1 8:25,4914,1,19,1,0,1
2018/11/1 8:25,4924,0,14,1,0,8
2018/11/1 8:25,4910,1,16,0,2,0
2018/11/1 8:25,4910,1,16,1,0,4
2018/11/1 8:25,4935,0,4,0,2,0
2018/11/1 8:25,4935,0,4,1,0,2
2018/11/1 8:25,4928,0,1,0,2,0
2018/11/1 8:25,4928,0,1,1,0,0
2018/11/1 8:25,4930,1,17,0,3,0
2018/11/1 8:25,4909,1,1,0,0,0
2018/11/1 8:25,4922,0,14,0,2,0
2018/11/1 8:25,4916,1,11,0,4,1
2018/11/1 8:25,4921,0,7,0,1,0
2018/11/1 8:25,4921,0,7,1,0,0
2018/11/1 8:25,4922,0,14,1,0,5
2018/11/1 8:25,4916,1,11,1,0,15
2018/11/1 8:25,4918,1,11,0,1,1
2018/11/1 8:25,4918,1,11,1,1,8
2018/11/1 8:26,4933,0,16,0,5,1
2018/11/1 8:26,4917,1,23,0,0,0
2018/11/1 8:26,4933,0,16,1,0,0
2018/11/1 8:26,4917,1,23,1,0,3
2018/11/1 8:26,4927,0,11,0,1,0
2018/11/1 8:26,4912,0,19,0,6,0
2018/11/1 8:26,4928,0,1,0,0,0
2018/11/1 8:26,4927,0,11,1,0,1
2018/11/1 8:26,4912,0,19,1,0,2
2018/11/1 8:26,4928,0,1,1,0,0
2018/11/1 8:26,4938,1,12,0,20,0
2018/11/1 8:26,4938,1,12,1,1,0
2018/11/1 8:26,4919,1,7,0,7,1
2018/11/1 8:26,4919,1,7,1,1,23
2018/11/1 8:26,4914,1,20,0,0,0
2018/11/1 8:26,4914,1,20,1,0,3
2018/11/1 8:26,4928,0,1,0,3,0
2018/11/1 8:26,4916,1,12,0,0,0
2018/11/1 8:26,4928,0,1,1,0,0
2018/11/1 8:26,4924,0,15,0,0,0
2018/11/1 8:26,4916,1,12,1,0,0
2018/11/1 8:26,4912,0,20,0,0,0
2018/11/1 8:26,4924,0,15,1,0,4
2018/11/1 8:26,4933,0,17,0,2,2
2018/11/1 8:26,4933,0,17,1,0,4
2018/11/1 8:26,4929,0,1,0,2,5
2018/11/1 8:27,4928,0,1,0,0,0
2018/11/1 8:27,4911,1,5,0,1,0
2018/11/1 8:27,4935,0,5,0,1,0
2018/11/1 8:27,4911,1,5,1,1,2
2018/11/1 8:27,4935,0,5,1,0,2
2018/11/1 8:27,4928,0,1,1,0,0
2018/11/1 8:27,4929,0,1,0,0,0
2018/11/1 8:27,4914,1,21,0,0,0
2018/11/1 8:27,4922,0,15,0,1,0
2018/11/1 8:27,4926,0,3,0,4,0
2018/11/1 8:27,4914,1,21,1,0,0
2018/11/1 8:27,4922,0,15,1,0,1
2018/11/1 8:27,4911,1,6,0,0,0
2018/11/1 8:27,4918,1,12,0,0,0
2018/11/1 8:27,4912,0,21,0,1,1
2018/11/1 8:27,4918,1,12,1,0,3
2018/11/1 8:27,4921,0,8,0,7,0
2018/11/1 8:27,4921,0,8,1,0,0
2018/11/1 8:27,4927,0,12,0,8,0
2018/11/1 8:28,4927,0,12,1,0,2
2018/11/1 8:28,4936,0,10,0,8,0
2018/11/1 8:28,4936,0,10,1,1,1
2018/11/1 8:28,4928,0,2,0,4,0
2018/11/1 8:28,4910,1,17,0,0,0
2018/11/1 8:28,4935,0,6,0,0,0
2018/11/1 8:28,4938,1,13,0,4,1
2018/11/1 8:28,4934,1,1,0,1,0
2018/11/1 8:28,4935,0,6,1,0,0
2018/11/1 8:28,4910,1,17,1,0,5
2018/11/1 8:28,4930,1,18,0,1,0
2018/11/1 8:28,4919,1,8,0,3,0
2018/11/1 8:28,4919,1,8,1,0,5
2018/11/1 8:28,4916,1,13,0,1,0
2018/11/1 8:28,4926,0,4,0,1,0
2018/11/1 8:28,4916,1,13,1,0,12
2018/11/1 8:28,4926,0,4,1,0,1
2018/11/1 8:29,4924,0,16,0,9,1
2018/11/1 8:29,4924,0,16,1,0,15
2018/11/1 8:29,4936,0,11,0,2,0
2018/11/1 8:29,4920,0,1,0,10,0
2018/11/1 8:29,4936,0,11,1,0,1
2018/11/1 8:29,4920,0,1,1,0,0
2018/11/1 8:29,4933,0,18,0,5,0
2018/11/1 8:29,4938,1,14,0,1,0
2018/11/1 8:29,4933,0,18,1,0,10
2018/11/1 8:29,4938,1,14,1,0,6
2018/11/1 8:29,4921,0,9,0,11,1
2018/11/1 8:29,4921,0,9,1,0,0
2018/11/1 8:29,4916,1,14,0,0,0
2018/11/1 8:29,4916,1,14,1,1,4
2018/11/1 8:29,4920,0,1,0,2,0
2018/11/1 8:29,4918,1,13,0,1,0
2018/11/1 8:29,4918,1,13,1,0,12
2018/11/1 8:29,4920,0,1,1,0,0
2018/11/1 8:30,4914,1,22,0,0,0
2018/11/1 8:30,4914,1,22,1,0,11
2018/11/1 8:30,4919,1,9,0,0,1
2018/11/1 8:30,4919,1,9,1,0,5
2018/11/1 8:30,4920,0,1,0,0,0
2018/11/1 8:30,4912,0,22,0,1,2
2018/11/1 8:30,4926,0,5,0,2,0
2018/11/1 8:30,4928,0,3,0,4,1
2018/11/1 8:30,4928,0,3,1,0,0
2018/11/1 8:30,4912,0,22,1,2,22
2018/11/1 8:30,4917,0,1,0,5,5
2018/11/1 8:30,4917,0,1,1,0,5
2018/11/1 8:30,4920,0,1,0,0,0
2018/11/1 8:30,4922,0,16,0,3,0
2018/11/1 8:30,4935,0,7,0,6,0
2018/11/1 8:30,4930,1,19,0,3,0
2018/11/1 8:30,4922,0,16,1,0,2
2018/11/1 8:30,4920,0,1,1,0,0
2018/11/1 8:30,4938,1,15,0,2,1
2018/11/1 8:30,4930,1,19,1,0,10
2018/11/1 8:30,4935,0,7,1,1,0
2018/11/1 8:30,4938,1,15,1,0,4
2018/11/1 8:30,4927,0,13,0,3,0
2018/11/1 8:30,4916,1,15,0,0,0
2018/11/1 8:30,4910,1,18,0,3,0
2018/11/1 8:30,4917,0,1,0,0,1
2018/11/1 8:30,4916,1,15,1,0,3
2018/11/1 8:30,4917,0,1,1,0,0
2018/11/1 8:30,4910,1,18,1,0,0
2018/11/1 8:31,4933,0,19,0,7,0
2018/11/1 8:31,4933,0,19,1,0,5
2018/11/1 8:31,4918,1,14,0,0,0
2018/11/1 8:31,4919,1,10,0,3,0
2018/11/1 8:31,4919,1,10,1,0,0
2018/11/1 8:31,4922,0,17,0,1,0
2018/11/1 8:31,4922,0,17,1,0,3
2018/11/1 8:31,4929,0,1,0,3,0
2018/11/1 8:31,4926,0,6,0,0,0
2018/11/1 8:31,4917,0,1,0,1,0
2018/11/1 8:31,4926,0,6,1,0,0
2018/11/1 8:31,4917,0,1,1,0,0
2018/11/1 8:31,4914,1,23,0,0,0
2018/11/1 8:31,4936,0,12,0,1,3
2018/11/1 8:31,4911,1,7,0,3,0
2018/11/1 8:31,4912,0,23,0,0,0
2018/11/1 8:31,4912,0,23,1,0,2
2018/11/1 8:31,4917,0,1,0,1,0
2018/11/1 8:32,4921,0,10,0,5,0
2018/11/1 8:32,4921,0,10,1,0,0
2018/11/1 8:32,4924,0,17,0,3,1
2018/11/1 8:32,4929,0,2,0,0,0
2018/11/1 8:32,4924,0,17,1,0,29
2018/11/1 8:32,4917,0,1,0,0,0
2018/11/1 8:32,4917,0,1,1,0,0
2018/11/1 8:32,4930,1,20,0,0,0
2018/11/1 8:32,4930,1,20,1,0,3
2018/11/1 8:32,4928,0,4,0,10,0
2018/11/1 8:32,4933,0,20,0,0,0
2018/11/1 8:32,4933,0,20,1,0,0
2018/11/1 8:32,4928,0,4,1,0,2
2018/11/1 8:32,4919,1,11,0,4,0
2018/11/1 8:32,4938,1,16,0,5,0
2018/11/1 8:32,4938,1,16,1,0,4
2018/11/1 8:32,4912,1,1,0,1,5
2018/11/1 8:32,4919,1,11,1,0,12
2018/11/1 8:32,4918,1,15,0,1,0
2018/11/1 8:32,4918,1,15,1,0,3
2018/11/1 8:32,4920,0,2,0,4,0
2018/11/1 8:32,4920,0,2,1,0,0
2018/11/1 8:32,4916,1,16,0,1,1
2018/11/1 8:32,4916,1,16,1,0,6
2018/11/1 8:32,4910,1,19,0,0,0
2018/11/1 8:32,4917,0,1,0,1,0
2018/11/1 8:33,4927,0,14,0,5,0
2018/11/1 8:33,4910,1,19,1,0,2
2018/11/1 8:33,4917,0,1,1,0,0
2018/11/1 8:33,4934,1,2,0,46,0
2018/11/1 8:33,4934,1,2,1,0,0
2018/11/1 8:33,4935,0,8,0,7,0
2018/11/1 8:33,4930,1,21,0,0,0
2018/11/1 8:33,4935,0,8,1,1,2
2018/11/1 8:33,4930,1,21,1,0,0
2018/11/1 8:33,4924,0,18,0,0,0
